issue_key,file_path,file,rule,impact_severity,impact_quality,type,message,line,effort,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,sqale_index,lines,reliability_rating,security_rating,commit_count,unique_authors,churn,days_since_modified,satd_count,satd_text
AZ4INX3eUdMD1-xUqr9J,lib/sqlalchemy/dialects/postgresql/base.py,base.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,171,30min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr9K,lib/sqlalchemy/dialects/postgresql/base.py,base.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,272,30min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr9L,lib/sqlalchemy/dialects/postgresql/base.py,base.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,318,30min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr9M,lib/sqlalchemy/dialects/postgresql/base.py,base.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,474,30min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr80,lib/sqlalchemy/dialects/postgresql/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.,2042,9min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr8v,lib/sqlalchemy/dialects/postgresql/base.py,base.py,python:S1192,HIGH,MAINTAINABILITY,CODE_SMELL,"Define a constant instead of duplicating this literal ""%s = %s"" 3 times.",2077,6min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr81,lib/sqlalchemy/dialects/postgresql/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.,2151,10min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr82,lib/sqlalchemy/dialects/postgresql/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,2280,7min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr83,lib/sqlalchemy/dialects/postgresql/base.py,base.py,python:S1845,HIGH,MAINTAINABILITY,CODE_SMELL,"Rename method ""visit_ENUM"" to prevent any misunderstanding/clash with method ""visit_enum"" defined on line 2626",2632,10min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr84,lib/sqlalchemy/dialects/postgresql/base.py,base.py,python:S1845,HIGH,MAINTAINABILITY,CODE_SMELL,"Rename method ""visit_UUID"" to prevent any misunderstanding/clash with method ""visit_uuid"" defined on line 2679",2685,10min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr86,lib/sqlalchemy/dialects/postgresql/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.,2910,9min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr87,lib/sqlalchemy/dialects/postgresql/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 45 to the 15 allowed.,3166,35min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr8_,lib/sqlalchemy/dialects/postgresql/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 44 to the 15 allowed.,3716,34min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr9A,lib/sqlalchemy/dialects/postgresql/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 35 to the 15 allowed.,3861,25min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr9B,lib/sqlalchemy/dialects/postgresql/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.,4065,9min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr9C,lib/sqlalchemy/dialects/postgresql/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,4237,8min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr9F,lib/sqlalchemy/dialects/postgresql/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 86 to the 15 allowed.,4486,1h16min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3eUdMD1-xUqr9G,lib/sqlalchemy/dialects/postgresql/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,4778,8min,1.0,4.0,21.0,26.0,478.0,538.0,296.0,5008.0,C,E,32,12,1353,27,4.0,"FIXME: ugly hack to get out of transaction | NOTE: pg_index is used as from two times to improve performance, | NOTE: repeating oids clause improve query performance | it *might* be nice to include that this is 'btree' in the"
AZ4INX3DUdMD1-xUqr76,lib/sqlalchemy/dialects/postgresql/json.py,json.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,131,30min,0.0,1.0,0.0,1.0,19.0,8.0,0.0,333.0,A,E,5,2,59,81,,
AZ4INX3AUdMD1-xUqr74,lib/sqlalchemy/dialects/postgresql/pg8000.py,pg8000.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,55,30min,0.0,2.0,9.0,11.0,84.0,51.0,39.0,663.0,A,E,4,3,23,2,,
AZ4INX3AUdMD1-xUqr75,lib/sqlalchemy/dialects/postgresql/pg8000.py,pg8000.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,68,30min,0.0,2.0,9.0,11.0,84.0,51.0,39.0,663.0,A,E,4,3,23,2,,
AZ4INX3AUdMD1-xUqr7y,lib/sqlalchemy/dialects/postgresql/pg8000.py,pg8000.py,python:S1186,HIGH,MAINTAINABILITY,CODE_SMELL,"Add a nested comment explaining why this method is empty, or complete the implementation.",383,5min,0.0,2.0,9.0,11.0,84.0,51.0,39.0,663.0,A,E,4,3,23,2,,
AZ4INX3GUdMD1-xUqr8K,lib/sqlalchemy/dialects/postgresql/psycopg.py,psycopg.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,32,30min,0.0,3.0,15.0,18.0,123.0,66.0,60.0,777.0,A,E,9,4,166,2,,
AZ4INX3GUdMD1-xUqr8L,lib/sqlalchemy/dialects/postgresql/psycopg.py,psycopg.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,39,30min,0.0,3.0,15.0,18.0,123.0,66.0,60.0,777.0,A,E,9,4,166,2,,
AZ4INX3GUdMD1-xUqr8M,lib/sqlalchemy/dialects/postgresql/psycopg.py,psycopg.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,45,30min,0.0,3.0,15.0,18.0,123.0,66.0,60.0,777.0,A,E,9,4,166,2,,
AZ4INX3KUdMD1-xUqr8R,lib/sqlalchemy/dialects/postgresql/psycopg2.py,psycopg2.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,63,30min,0.0,5.0,4.0,9.0,67.0,51.0,17.0,887.0,A,E,3,2,34,2,,
AZ4INX3KUdMD1-xUqr8S,lib/sqlalchemy/dialects/postgresql/psycopg2.py,psycopg2.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,88,30min,0.0,5.0,4.0,9.0,67.0,51.0,17.0,887.0,A,E,3,2,34,2,,
AZ4INX3KUdMD1-xUqr8T,lib/sqlalchemy/dialects/postgresql/psycopg2.py,psycopg2.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,266,30min,0.0,5.0,4.0,9.0,67.0,51.0,17.0,887.0,A,E,3,2,34,2,,
AZ4INX3KUdMD1-xUqr8U,lib/sqlalchemy/dialects/postgresql/psycopg2.py,psycopg2.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,313,30min,0.0,5.0,4.0,9.0,67.0,51.0,17.0,887.0,A,E,3,2,34,2,,
AZ4INX3KUdMD1-xUqr8V,lib/sqlalchemy/dialects/postgresql/psycopg2.py,psycopg2.py,secrets:S6698,HIGH,SECURITY,VULNERABILITY,Make sure this PostgreSQL database password gets changed and removed from the code.,474,30min,0.0,5.0,4.0,9.0,67.0,51.0,17.0,887.0,A,E,3,2,34,2,,
AZ4INX3PUdMD1-xUqr8X,lib/sqlalchemy/dialects/postgresql/ranges.py,ranges.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 60 to the 15 allowed.,210,50min,0.0,0.0,4.0,4.0,178.0,211.0,86.0,1030.0,A,A,4,2,49,116,,
AZ4INX3PUdMD1-xUqr8Y,lib/sqlalchemy/dialects/postgresql/ranges.py,ranges.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 27 to the 15 allowed.,459,17min,0.0,0.0,4.0,4.0,178.0,211.0,86.0,1030.0,A,A,4,2,49,116,,
AZ4INX3PUdMD1-xUqr8Z,lib/sqlalchemy/dialects/postgresql/ranges.py,ranges.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 24 to the 15 allowed.,577,14min,0.0,0.0,4.0,4.0,178.0,211.0,86.0,1030.0,A,A,4,2,49,116,,
AZ4INX2jUdMD1-xUqr6w,lib/sqlalchemy/dialects/sqlite/aiosqlite.py,aiosqlite.py,python:S1186,HIGH,MAINTAINABILITY,CODE_SMELL,"Add a nested comment explaining why this method is empty, or complete the implementation.",160,5min,0.0,0.0,12.0,12.0,53.0,38.0,51.0,397.0,A,A,7,3,159,2,1.0,"for improved stability, we instead invent our own awaitable version"
AZ4INX2jUdMD1-xUqr6t,lib/sqlalchemy/dialects/sqlite/aiosqlite.py,aiosqlite.py,python:S1192,HIGH,MAINTAINABILITY,CODE_SMELL,"Define a constant instead of duplicating this literal ""no active connection"" 3 times.",292,6min,0.0,0.0,12.0,12.0,53.0,38.0,51.0,397.0,A,A,7,3,159,2,1.0,"for improved stability, we instead invent our own awaitable version"
AZ4INX2cUdMD1-xUqr6e,lib/sqlalchemy/dialects/sqlite/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.,1464,9min,2.0,0.0,11.0,13.0,262.0,315.0,119.0,2807.0,C,A,18,10,569,2,11.0,"`sqlite3 SELECT does not BEGIN a transaction, but should according to spec <https://github.com/python/cpython/issues/54133>`_ - imported Python standard library issue on github | not recommended**.   While this is generally a bad idea for relational | Core and ORM queries that use UNION may not function properly**. | TODO: detect SQLite version 3.10.0 or greater; | this flag used by pysqlite dialect, and perhaps others in the | conversions (and perhaps datetime/time as well on some hypothetical | so parsing the columns is really about matching it up to what | Extract CHECK constraints by properly handling balanced parentheses | index. this could fail to extract the predicate correctly on | unless the regex is broken this case shouldn't happen | work around SQLite issue whereby cursor.description"
AZ4INX2cUdMD1-xUqr6f,lib/sqlalchemy/dialects/sqlite/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,1540,7min,2.0,0.0,11.0,13.0,262.0,315.0,119.0,2807.0,C,A,18,10,569,2,11.0,"`sqlite3 SELECT does not BEGIN a transaction, but should according to spec <https://github.com/python/cpython/issues/54133>`_ - imported Python standard library issue on github | not recommended**.   While this is generally a bad idea for relational | Core and ORM queries that use UNION may not function properly**. | TODO: detect SQLite version 3.10.0 or greater; | this flag used by pysqlite dialect, and perhaps others in the | conversions (and perhaps datetime/time as well on some hypothetical | so parsing the columns is really about matching it up to what | Extract CHECK constraints by properly handling balanced parentheses | index. this could fail to extract the predicate correctly on | unless the regex is broken this case shouldn't happen | work around SQLite issue whereby cursor.description"
AZ4INX2cUdMD1-xUqr6b,lib/sqlalchemy/dialects/sqlite/base.py,base.py,python:S1192,HIGH,MAINTAINABILITY,CODE_SMELL,"Define a constant instead of duplicating this literal "" ON CONFLICT "" 5 times.",1558,10min,2.0,0.0,11.0,13.0,262.0,315.0,119.0,2807.0,C,A,18,10,569,2,11.0,"`sqlite3 SELECT does not BEGIN a transaction, but should according to spec <https://github.com/python/cpython/issues/54133>`_ - imported Python standard library issue on github | not recommended**.   While this is generally a bad idea for relational | Core and ORM queries that use UNION may not function properly**. | TODO: detect SQLite version 3.10.0 or greater; | this flag used by pysqlite dialect, and perhaps others in the | conversions (and perhaps datetime/time as well on some hypothetical | so parsing the columns is really about matching it up to what | Extract CHECK constraints by properly handling balanced parentheses | index. this could fail to extract the predicate correctly on | unless the regex is broken this case shouldn't happen | work around SQLite issue whereby cursor.description"
AZ4INX2cUdMD1-xUqr6j,lib/sqlalchemy/dialects/sqlite/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 54 to the 15 allowed.,2391,44min,2.0,0.0,11.0,13.0,262.0,315.0,119.0,2807.0,C,A,18,10,569,2,11.0,"`sqlite3 SELECT does not BEGIN a transaction, but should according to spec <https://github.com/python/cpython/issues/54133>`_ - imported Python standard library issue on github | not recommended**.   While this is generally a bad idea for relational | Core and ORM queries that use UNION may not function properly**. | TODO: detect SQLite version 3.10.0 or greater; | this flag used by pysqlite dialect, and perhaps others in the | conversions (and perhaps datetime/time as well on some hypothetical | so parsing the columns is really about matching it up to what | Extract CHECK constraints by properly handling balanced parentheses | index. this could fail to extract the predicate correctly on | unless the regex is broken this case shouldn't happen | work around SQLite issue whereby cursor.description"
AZ4INX2cUdMD1-xUqr6q,lib/sqlalchemy/dialects/sqlite/base.py,base.py,python:S3776,HIGH,MAINTAINABILITY,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 26 to the 15 allowed.,2655,16min,2.0,0.0,11.0,13.0,262.0,315.0,119.0,2807.0,C,A,18,10,569,2,11.0,"`sqlite3 SELECT does not BEGIN a transaction, but should according to spec <https://github.com/python/cpython/issues/54133>`_ - imported Python standard library issue on github | not recommended**.   While this is generally a bad idea for relational | Core and ORM queries that use UNION may not function properly**. | TODO: detect SQLite version 3.10.0 or greater; | this flag used by pysqlite dialect, and perhaps others in the | conversions (and perhaps datetime/time as well on some hypothetical | so parsing the columns is really about matching it up to what | Extract CHECK constraints by properly handling balanced parentheses | index. this could fail to extract the predicate correctly on | unless the regex is broken this case shouldn't happen | work around SQLite issue whereby cursor.description"
